raman_shift,pointwise_std,variance_weight
1136.25,0.00299485410944383,0.9506406484105284
1137.5,0.00353440461646346,0.8138524386148126
1138.75,0.004149619676804702,0.6991443617951101
1140.0,0.0047234634835446815,0.6179099139198246
1141.25,0.005322719741091147,0.5510476047713714
1142.5,0.006168034158480435,0.4780752782115075
1143.75,0.0074086181484566945,0.40028185632481095
1145.0,0.008963151317607885,0.33248721598922343
1146.25,0.010803234464394589,0.27696233647862323
1147.5,0.01296499336073149,0.23153658644838468
1148.75,0.015478410915773278,0.19445502939509066
1150.0,0.018134317322769135,0.16630982733675292
1151.25,0.020582704861423218,0.14673148582658324
1152.5,0.022526527126641237,0.13418985368419153
1153.75,0.023828412356818818,0.12692393681234726
1155.0,0.024378491465976343,0.12408508463744862
1156.25,0.024231260900572038,0.12483239217989162
1157.5,0.023263106045134065,0.1299799717734229
1158.75,0.021192359195126336,0.1425528231452646
1160.0,0.01835988315008161,0.1642902636356466
1161.25,0.015194995377262729,0.19803130682758852
1162.5,0.012095628871448326,0.2478870420807696
1163.75,0.00931997691842852,0.3200450336690786
1165.0,0.006933911994481666,0.4268603976842644
1166.25,0.005249955654712116,0.5583841875562567
1167.5,0.004275053649497159,0.6796144993640014
1168.75,0.0038834194301348973,0.7445515485712765
