raman_shift,arithmetic_mean_discrete_interpolated,spline_mean_functional,robust_median_functional,wasserstein_exact_quantile_fallback,wasserstein_exact_quantile
1140.0,0.007818452208423709,0.007731026118490478,0.008685417071052779,0.015805112747270388,0.015805112747270388
1141.25,0.00929228508089653,0.009296450371107792,0.010375482100189565,0.017481547058857395,0.017481547058857395
1142.5,0.011320919824255633,0.011317999622880937,0.01261311727882581,0.01696738640418379,0.01696738640418379
1143.75,0.013963733460309626,0.013803568493483924,0.015419373598322765,0.014200452377294538,0.014200452377294538
1145.0,0.016971192249525664,0.016772307365465478,0.018777824106786283,0.011570801442065503,0.011570801442065503
1146.25,0.02040855821952702,0.020268768546535608,0.02272992131254514,0.011472466570717323,0.011472466570717323
1147.5,0.024429958073620632,0.024470324541777697,0.02747103916186944,0.013408169215037746,0.013408169215037746
1148.75,0.0295720714086967,0.029564535277890533,0.03322100275979987,0.01587808008685417,0.01587808008685417
1150.0,0.03522225559122253,0.03526918207801339,0.03961966347087234,0.015361668952012532,0.015361668952012532
1151.25,0.04091301071210303,0.04104640343918743,0.04605451571786743,0.0115797119611196,0.0115797119611196
1152.5,0.0461624489517938,0.04613914080758899,0.05171112159180293,0.009768255034749224,0.009768255034749224
1153.75,0.04933633891734623,0.04960939507843907,0.05557419657310006,0.012867973701612908,0.012867973701612908
1155.0,0.05020114322262694,0.05073379226712468,0.056784786340003175,0.016358222881794813,0.016358222881794813
1156.25,0.04883940262518755,0.049289384273777305,0.055078011293978005,0.01714187173562033,0.01714187173562033
1157.5,0.04527107700274282,0.04542542426636847,0.05063383945108808,0.017371218907082583,0.017371218907082583
1158.75,0.039593095167108426,0.03963985659016404,0.0440204437027808,0.017038081927452178,0.017038081927452178
1160.0,0.0329305837508405,0.03288300323300156,0.036366913991423104,0.015493644126141608,0.015493644126141608
1161.25,0.02643699666458443,0.026275045801765467,0.02895715781724712,0.012366821188119952,0.012366821188119952
1162.5,0.02050128100430603,0.02039385035682864,0.022454602517896258,0.009241151343588796,0.009241151343588796
1163.75,0.015378448157592293,0.015453888762704215,0.01704374771138853,0.00963721619007545,0.00963721619007545
1165.0,0.01196774989594248,0.011843914477868964,0.013008707151404468,0.013776068700498873,0.013776068700498873
1166.25,0.00949690718353046,0.009352017749294688,0.010192809772424328,0.018026154885591707,0.018026154885591707
1167.5,0.007863169728675503,0.007768693559532872,0.00847126920511975,0.01991930318146254,0.01991930318146254
1168.75,0.006976105768813206,0.006847313372450264,0.007578030660587717,0.02058047313962457,0.02058047313962457
1170.0,0.006227507880177174,0.006158477139187636,0.0069421955137663124,0.02059920776373102,0.02059920776373102
1171.25,0.005605765361180467,0.005536935189947023,0.006295996210425289,0.020122714215923435,0.020122714215923435
1172.5,0.005026334011928447,0.00499903201228368,0.005667395051208599,0.019737909244350895,0.019737909244350895
1173.75,0.004475690801693703,0.0045116215020660965,0.00508093583188232,0.019628321203789854,0.019628321203789854
1175.0,0.004048666514788059,0.004063837223488113,0.004539224469469694,0.018824160177431843,0.018824160177431843
1176.25,0.0037394411458867892,0.003737946180423671,0.004096545872455151,0.017213475261043533,0.017213475261043533
1177.5,0.003400519302594896,0.0033995180239974176,0.0036919915171077554,0.01640182589050176,0.01640182589050176
1178.75,0.0030691073570190287,0.003074121972345381,0.003397406976614368,0.016939285186940985,0.016939285186940985
1180.0,0.0029434928974708978,0.0029661943924367096,0.003381892283130852,0.017631031433075907,0.017631031433075907
1181.25,0.0030614871459762366,0.0031288608784771276,0.0036504949698242576,0.017701239251472118,0.017701239251472118
1182.5,0.0036100704103984803,0.0036097533106207646,0.0041787919047216425,0.017811660395436316,0.017811660395436316
1183.75,0.0042980810260646535,0.004244599843460249,0.004814679829650281,0.017819421395117774,0.017819421395117774
1185.0,0.004846304949760049,0.00479686656522814,0.005397325420018425,0.016642111743730283,0.016642111743730283
1186.25,0.0051316524247073565,0.00517406449873338,0.005864108760467183,0.014690734751082679,0.014690734751082679
1187.5,0.005337418609793599,0.005399895144231631,0.006173193511332331,0.014310223553633435,0.014310223553633435
1188.75,0.005472485498643071,0.005522849466643129,0.006317935262892591,0.01571454275229534,0.01571454275229534
1190.0,0.0054972482073472875,0.0055075539829137566,0.006258234445532516,0.014709371412522713,0.014709371412522713
1191.25,0.005309601422914193,0.005335055029251648,0.005992535429366293,0.010020208900760384,0.010020208900760384
1192.5,0.005122160080737172,0.005096532252513735,0.005655792424995367,0.007429138141570027,0.007429138141570027
1193.75,0.004843329475905264,0.004841289672742928,0.005287285560143847,0.008968395148351876,0.008968395148351876
1195.0,0.004458583240512686,0.004459961272152442,0.004815860174570655,0.010727651044750975,0.010727651044750975
1196.25,0.003913262801618228,0.003857386616780452,0.004187447492950819,0.011408583461662857,0.011408583461662857
1197.5,0.0031102651328212064,0.0031356722452199406,0.003463004359123258,0.01294289889129845,0.01294289889129845
1198.75,0.0024686643322472577,0.0024830473227162183,0.0027510719416174987,0.01441726465364688,0.01441726465364688
1200.0,0.0019768258971364547,0.0019555137556441704,0.0021019899585562702,0.014475178211800135,0.014475178211800135
1201.25,0.001552677573996522,0.001544651189174055,0.0015608748849101203,0.014639771153288083,0.014639771153288083
1202.5,0.0012352884377607894,0.0012633698036379091,0.0011952027117562874,0.015291587042276381,0.015291587042276381
1203.75,0.001015683678137939,0.001060387665958415,0.0009884750422251732,0.01424054462190426,0.01424054462190426
1205.0,0.0009640128136111407,0.0010087645532182196,0.0009477213584735314,0.010717180235315862,0.010717180235315862
1206.25,0.0011697411886326507,0.0011997967043336235,0.0010682868517636276,0.008296740436263408,0.008296740436263408
1207.5,0.0015562669582922387,0.0014876287703586017,0.0012669228769805708,0.009838359250457165,0.009838359250457165
1208.75,0.0017371589218235675,0.001736312359441208,0.0014727458225000985,0.013208446773053047,0.013208446773053047
1210.0,0.0019059219570461024,0.0018937080949228472,0.0016249830692123583,0.012928034925289293,0.012928034925289293
1211.25,0.0018735136806555443,0.00184287377420216,0.0015971921530769386,0.010434052518288706,0.010434052518288706
1212.5,0.0015610279025660956,0.0015333726854512783,0.001323423985518307,0.008823201557418345,0.008823201557418345
1213.75,0.0010624510268571051,0.001108731588566441,0.0009147643066768947,0.00830368233765462,0.00830368233765462
1215.0,0.0007209053849729442,0.0008053382653734818,0.0005748805628701669,0.009091648399369498,0.009091648399369498
1216.25,0.0005319543705637398,0.0006330525132173475,0.0003467874247132606,0.011855911376908583,0.011855911376908583
1217.5,0.0004867635388548845,0.0005625986615329318,0.00023487197290665755,0.013842400472739769,0.013842400472739769
1218.75,0.0005682907223427149,0.0005811076345461866,0.0002321380228046456,0.01306267576753808,0.01306267576753808
1220.0,0.0005466691645790171,0.0005920917993103141,0.0002504855570608353,0.012259113858756658,0.012259113858756658
